08:45:01.365 [main] INFO  factory.Listeners - **************************************************************************************************************************************************************
08:46:43.591 [main] INFO  utils.PropertiesFileReader - Successfully Read the Data from Property File. KEY: zoom, VALUE: 80%
08:46:43.591 [main] INFO  utils.BaseClass - Browser Type is set to: chrome
08:46:43.591 [main] INFO  utils.BaseClass - Intializing the Browser type: chrome
08:46:45.184 [main] INFO  utils.PropertiesFileReader - Reading the Data from ProperyFile.Getting Value for Key: Env
08:46:45.185 [main] INFO  utils.PropertiesFileReader - Successfully Read the Data from Property File. KEY: Env, VALUE: PROD
08:46:45.188 [main] INFO  factory.Listeners - **************************************************************************************************************************************************************
08:46:45.188 [main] INFO  factory.Listeners - **************************************************************************************************************************************************************
08:46:45.188 [main] INFO  factory.Listeners - ***************************************************TEST CASE START: Reports_TC_03_Validate_User_Is_AbleTo_SearchAndView_CotivitDownLoadQue_Category_Reports******************************
08:46:45.189 [main] INFO  factory.Listeners - **************************************************************************************************************************************************************
08:46:45.189 [main] INFO  factory.Listeners - **************************************************************************************************************************************************************
08:46:45.520 [main] INFO  utils.PropertiesFileReader - Reading the Data from ProperyFile.Getting Value for Key: PROD_URL
08:46:45.521 [main] INFO  utils.PropertiesFileReader - Successfully Read the Data from Property File. KEY: PROD_URL, VALUE: https://ctvt-row-prod.mediconnect.net/prweb/dinr5kXQc0w3sotx92RKVA%28%28*/!STANDARD
08:46:48.892 [main] INFO  utils.PropertiesFileReader - Reading the Data from ProperyFile.Getting Value for Key: PROD_UserID
08:46:48.895 [main] INFO  utils.PropertiesFileReader - Successfully Read the Data from Property File. KEY: PROD_UserID, VALUE: shaik.hussain@cotiviti.com
08:46:48.949 [main] INFO  utils.KeyWords - Entering text:shaik.hussain@cotiviti.com. In textbox WebElement: [[ChromeDriver: chrome on windows (1095ce3e2d805fa9f6d714fe7cf4bf3d)] -> id: txtUserID] On Page: Cotiviti
08:46:49.205 [main] INFO  utils.KeyWords - Entered text:shaik.hussain@cotiviti.com. In textbox WebElement: [[ChromeDriver: chrome on windows (1095ce3e2d805fa9f6d714fe7cf4bf3d)] -> id: txtUserID] On Page: Cotiviti
08:46:49.205 [main] INFO  utils.PropertiesFileReader - Reading the Data from ProperyFile.Getting Value for Key: PROD_Pwd
08:46:49.206 [main] INFO  utils.PropertiesFileReader - Successfully Read the Data from Property File. KEY: PROD_Pwd, VALUE: Rules@123
08:46:49.240 [main] INFO  utils.KeyWords - Entering text:Rules@123. In textbox WebElement: [[ChromeDriver: chrome on windows (1095ce3e2d805fa9f6d714fe7cf4bf3d)] -> id: txtPassword] On Page: Cotiviti
08:46:49.530 [main] INFO  utils.KeyWords - Entered text:Rules@123. In textbox WebElement: [[ChromeDriver: chrome on windows (1095ce3e2d805fa9f6d714fe7cf4bf3d)] -> id: txtPassword] On Page: Cotiviti
08:46:49.608 [main] INFO  utils.KeyWords - Clicking on Element :[[ChromeDriver: chrome on windows (1095ce3e2d805fa9f6d714fe7cf4bf3d)] -> xpath: //button[@id='sub']//span[text()='Log in']] On Page: Cotiviti
08:47:36.043 [main] INFO  utils.KeyWords - Clicked on Element :Proxy element for: DefaultElementLocator 'By.xpath: //button[@id='sub']//span[text()='Log in']' On Page: Cotiviti
08:47:36.162 [main] INFO  utils.KeyWords - Clicking on Element :[[ChromeDriver: chrome on windows (1095ce3e2d805fa9f6d714fe7cf4bf3d)] -> xpath: //span[text()='Reports']] On Page: Retrieval Operations Management
08:47:36.496 [main] INFO  utils.KeyWords - Clicked on Element :[[ChromeDriver: chrome on windows (1095ce3e2d805fa9f6d714fe7cf4bf3d)] -> xpath: //span[text()='Reports']] On Page: Retrieval Operations Management
08:47:38.118 [main] INFO  utils.KeyWords - Switching to Frame By WebElement: [[ChromeDriver: chrome on windows (1095ce3e2d805fa9f6d714fe7cf4bf3d)] -> xpath: //iframe[@id='PegaGadget0Ifr']] On Page: Retrieval Operations Management
08:48:08.757 [main] INFO  utils.KeyWords - Switched to Frame By WebElement:Proxy element for: DefaultElementLocator 'By.xpath: //iframe[@id='PegaGadget0Ifr']' Frame title: Retrieval Operations Management
08:48:08.858 [main] INFO  utils.KeyWords - Clicking on Element :[[ChromeDriver: chrome on windows (1095ce3e2d805fa9f6d714fe7cf4bf3d)] -> xpath: //div[@class='header']//*[contains(text(),'All reports')]] On Page: Retrieval Operations Management
08:48:09.174 [main] INFO  utils.KeyWords - Clicked on Element :[[ChromeDriver: chrome on windows (1095ce3e2d805fa9f6d714fe7cf4bf3d)] -> xpath: //div[@class='header']//*[contains(text(),'All reports')]] On Page: Retrieval Operations Management
08:48:09.187 [main] INFO  utils.PropertiesFileReader - Reading the Data from ProperyFile.Getting Value for Key: explicitWait
08:48:09.188 [main] INFO  utils.PropertiesFileReader - Successfully Read the Data from Property File. KEY: explicitWait, VALUE: 30
08:48:16.708 [main] INFO  utils.KeyWords - Element is Visible :[[ChromeDriver: chrome on windows (1095ce3e2d805fa9f6d714fe7cf4bf3d)] -> xpath: //div[@node_name="pyReportBrowserAllReports"]//input[@class='multiselect-list']] On Page: Retrieval Operations Management
08:48:16.787 [main] INFO  utils.KeyWords - Entering text:Cotiviti Download Queue Reporting. In textbox WebElement: [[ChromeDriver: chrome on windows (1095ce3e2d805fa9f6d714fe7cf4bf3d)] -> xpath: //div[@node_name="pyReportBrowserAllReports"]//input[@class='multiselect-list']] On Page: Retrieval Operations Management
08:48:17.280 [main] INFO  utils.PropertiesFileReader - Reading the Data from ProperyFile.Getting Value for Key: shortWait
08:48:17.281 [main] INFO  utils.PropertiesFileReader - Successfully Read the Data from Property File. KEY: shortWait, VALUE: 3000
08:48:17.282 [main] INFO  utils.KeyWords - ----Short Wait Start---. Waiting for Seconds: 3000
08:48:20.288 [main] INFO  utils.KeyWords - ----Short Wait End---. Waited for Seconds: 3000
08:48:20.398 [main] INFO  utils.PropertiesFileReader - Reading the Data from ProperyFile.Getting Value for Key: shortWait
08:48:20.399 [main] INFO  utils.PropertiesFileReader - Successfully Read the Data from Property File. KEY: shortWait, VALUE: 3000
08:48:20.399 [main] INFO  utils.KeyWords - ----Short Wait Start---. Waiting for Seconds: 3000
08:48:23.408 [main] INFO  utils.KeyWords - ----Short Wait End---. Waited for Seconds: 3000
08:48:24.621 [main] INFO  utils.KeyWords - Entered text:Cotiviti Download Queue Reporting. In textbox WebElement: [[ChromeDriver: chrome on windows (1095ce3e2d805fa9f6d714fe7cf4bf3d)] -> xpath: //div[@node_name="pyReportBrowserAllReports"]//input[@class='multiselect-list']] On Page: Retrieval Operations Management
08:48:24.636 [main] INFO  utils.PropertiesFileReader - Reading the Data from ProperyFile.Getting Value for Key: explicitWait
08:48:24.637 [main] INFO  utils.PropertiesFileReader - Successfully Read the Data from Property File. KEY: explicitWait, VALUE: 30
08:48:27.327 [main] INFO  utils.KeyWords - Element is Visible :[[ChromeDriver: chrome on windows (1095ce3e2d805fa9f6d714fe7cf4bf3d)] -> xpath: //div[text()='Showing 7 report(s)']] On Page: Retrieval Operations Management
08:48:27.373 [main] INFO  utils.PropertiesFileReader - Reading the Data from ProperyFile.Getting Value for Key: explicitWait
08:48:27.374 [main] INFO  utils.PropertiesFileReader - Successfully Read the Data from Property File. KEY: explicitWait, VALUE: 30
08:48:27.502 [main] INFO  utils.KeyWords - Element is Visible :[[ChromeDriver: chrome on windows (1095ce3e2d805fa9f6d714fe7cf4bf3d)] -> xpath: //div[@data-node-id='pyReportBrowserAllReports']//span[text()='Total Uploads Per Day']/../..] On Page: Retrieval Operations Management
08:48:27.569 [main] INFO  utils.PropertiesFileReader - Reading the Data from ProperyFile.Getting Value for Key: explicitWait
08:48:27.570 [main] INFO  utils.PropertiesFileReader - Successfully Read the Data from Property File. KEY: explicitWait, VALUE: 30
08:48:27.711 [main] INFO  utils.KeyWords - Element is Visible :[[ChromeDriver: chrome on windows (1095ce3e2d805fa9f6d714fe7cf4bf3d)] -> xpath: //div[@data-node-id='pyReportBrowserAllReports']//span[text()='Total Uploads by Agent']] On Page: Retrieval Operations Management
08:48:27.797 [main] INFO  utils.KeyWords - Moving to the Element :[[ChromeDriver: chrome on windows (1095ce3e2d805fa9f6d714fe7cf4bf3d)] -> xpath: //div[@data-node-id='pyReportBrowserAllReports']//span[text()='Total Uploads by Agent']] On Page: Retrieval Operations Management
08:48:28.097 [main] INFO  utils.KeyWords - Moving to the Element :[[ChromeDriver: chrome on windows (1095ce3e2d805fa9f6d714fe7cf4bf3d)] -> xpath: //div[@data-node-id='pyReportBrowserAllReports']//span[text()='Total Uploads by Agent']] On Page: Retrieval Operations Management
08:48:28.113 [main] INFO  utils.PropertiesFileReader - Reading the Data from ProperyFile.Getting Value for Key: explicitWait
08:48:28.115 [main] INFO  utils.PropertiesFileReader - Successfully Read the Data from Property File. KEY: explicitWait, VALUE: 30
08:48:28.271 [main] INFO  utils.KeyWords - Element is Visible :[[ChromeDriver: chrome on windows (1095ce3e2d805fa9f6d714fe7cf4bf3d)] -> xpath: //div[@data-node-id='pyReportBrowserAllReports']//span[text()='Total Uploads Per Day – Cotiviti Download']] On Page: Retrieval Operations Management
08:48:28.958 [main] INFO  testScenarios.Ts_MyWork - ----------------------------Test Case END----------------------------
08:48:30.567 [main] INFO  utils.PropertiesFileReader - Reading the Data from ProperyFile.Getting Value for Key: browserType
08:48:30.569 [main] INFO  utils.PropertiesFileReader - Successfully Read the Data from Property File. KEY: browserType, VALUE: chrome
08:48:30.569 [main] INFO  utils.PropertiesFileReader - Reading the Data from ProperyFile.Getting Value for Key: zoom
08:48:30.571 [main] INFO  utils.PropertiesFileReader - Successfully Read the Data from Property File. KEY: zoom, VALUE: 80%
08:48:30.571 [main] INFO  utils.BaseClass - Browser Type is set to: chrome
08:48:30.571 [main] INFO  utils.BaseClass - Intializing the Browser type: chrome
08:48:32.438 [main] INFO  utils.PropertiesFileReader - Reading the Data from ProperyFile.Getting Value for Key: Env
08:48:32.439 [main] INFO  utils.PropertiesFileReader - Successfully Read the Data from Property File. KEY: Env, VALUE: PROD
08:48:32.443 [main] INFO  factory.Listeners - **************************************************************************************************************************************************************
08:48:32.443 [main] INFO  factory.Listeners - **************************************************************************************************************************************************************
08:48:32.443 [main] INFO  factory.Listeners - ***************************************************TEST CASE START: Reports_TC_04_Validate_User_Is_AbleTo_SearchAndView_and_Clear_Different_Category_Reports******************************
08:48:32.443 [main] INFO  factory.Listeners - **************************************************************************************************************************************************************
08:48:32.444 [main] INFO  factory.Listeners - **************************************************************************************************************************************************************
08:48:32.714 [main] INFO  utils.PropertiesFileReader - Reading the Data from ProperyFile.Getting Value for Key: PROD_URL
08:48:32.716 [main] INFO  utils.PropertiesFileReader - Successfully Read the Data from Property File. KEY: PROD_URL, VALUE: https://ctvt-row-prod.mediconnect.net/prweb/dinr5kXQc0w3sotx92RKVA%28%28*/!STANDARD
08:48:35.415 [main] INFO  utils.PropertiesFileReader - Reading the Data from ProperyFile.Getting Value for Key: PROD_UserID
08:48:35.416 [main] INFO  utils.PropertiesFileReader - Successfully Read the Data from Property File. KEY: PROD_UserID, VALUE: shaik.hussain@cotiviti.com
08:48:35.468 [main] INFO  utils.KeyWords - Entering text:shaik.hussain@cotiviti.com. In textbox WebElement: [[ChromeDriver: chrome on windows (c6d0ad1833329a207f4139aa2cc9a276)] -> id: txtUserID] On Page: Cotiviti
08:48:35.707 [main] INFO  utils.KeyWords - Entered text:shaik.hussain@cotiviti.com. In textbox WebElement: [[ChromeDriver: chrome on windows (c6d0ad1833329a207f4139aa2cc9a276)] -> id: txtUserID] On Page: Cotiviti
08:48:35.708 [main] INFO  utils.PropertiesFileReader - Reading the Data from ProperyFile.Getting Value for Key: PROD_Pwd
08:48:35.709 [main] INFO  utils.PropertiesFileReader - Successfully Read the Data from Property File. KEY: PROD_Pwd, VALUE: Rules@123
08:48:35.726 [main] INFO  utils.KeyWords - Entering text:Rules@123. In textbox WebElement: [[ChromeDriver: chrome on windows (c6d0ad1833329a207f4139aa2cc9a276)] -> id: txtPassword] On Page: Cotiviti
08:48:35.882 [main] INFO  utils.KeyWords - Entered text:Rules@123. In textbox WebElement: [[ChromeDriver: chrome on windows (c6d0ad1833329a207f4139aa2cc9a276)] -> id: txtPassword] On Page: Cotiviti
08:48:35.953 [main] INFO  utils.KeyWords - Clicking on Element :[[ChromeDriver: chrome on windows (c6d0ad1833329a207f4139aa2cc9a276)] -> xpath: //button[@id='sub']//span[text()='Log in']] On Page: Cotiviti
08:49:10.430 [main] INFO  utils.KeyWords - Clicked on Element :Proxy element for: DefaultElementLocator 'By.xpath: //button[@id='sub']//span[text()='Log in']' On Page: Cotiviti
08:49:10.537 [main] INFO  utils.KeyWords - Clicking on Element :[[ChromeDriver: chrome on windows (c6d0ad1833329a207f4139aa2cc9a276)] -> xpath: //span[text()='Reports']] On Page: Retrieval Operations Management
08:49:10.807 [main] INFO  utils.KeyWords - Clicked on Element :[[ChromeDriver: chrome on windows (c6d0ad1833329a207f4139aa2cc9a276)] -> xpath: //span[text()='Reports']] On Page: Retrieval Operations Management
08:49:10.848 [main] INFO  utils.KeyWords - Switching to Frame By WebElement: [[ChromeDriver: chrome on windows (c6d0ad1833329a207f4139aa2cc9a276)] -> xpath: //iframe[@id='PegaGadget0Ifr']] On Page: Retrieval Operations Management
08:49:35.100 [main] INFO  utils.KeyWords - Switched to Frame By WebElement:Proxy element for: DefaultElementLocator 'By.xpath: //iframe[@id='PegaGadget0Ifr']' Frame title: Retrieval Operations Management
08:49:35.196 [main] INFO  utils.KeyWords - Clicking on Element :[[ChromeDriver: chrome on windows (c6d0ad1833329a207f4139aa2cc9a276)] -> xpath: //div[@class='header']//*[contains(text(),'All reports')]] On Page: Retrieval Operations Management
08:49:35.456 [main] INFO  utils.KeyWords - Clicked on Element :[[ChromeDriver: chrome on windows (c6d0ad1833329a207f4139aa2cc9a276)] -> xpath: //div[@class='header']//*[contains(text(),'All reports')]] On Page: Retrieval Operations Management
08:49:35.466 [main] INFO  utils.PropertiesFileReader - Reading the Data from ProperyFile.Getting Value for Key: explicitWait
08:49:35.468 [main] INFO  utils.PropertiesFileReader - Successfully Read the Data from Property File. KEY: explicitWait, VALUE: 30
08:49:42.569 [main] INFO  utils.KeyWords - Element is Visible :[[ChromeDriver: chrome on windows (c6d0ad1833329a207f4139aa2cc9a276)] -> xpath: //div[@node_name="pyReportBrowserAllReports"]//input[@class='multiselect-list']] On Page: Retrieval Operations Management
08:49:42.647 [main] INFO  utils.KeyWords - Entering text:Cotiviti Download Queue Reporting. In textbox WebElement: [[ChromeDriver: chrome on windows (c6d0ad1833329a207f4139aa2cc9a276)] -> xpath: //div[@node_name="pyReportBrowserAllReports"]//input[@class='multiselect-list']] On Page: Retrieval Operations Management
08:49:43.193 [main] INFO  utils.PropertiesFileReader - Reading the Data from ProperyFile.Getting Value for Key: shortWait
08:49:43.194 [main] INFO  utils.PropertiesFileReader - Successfully Read the Data from Property File. KEY: shortWait, VALUE: 3000
08:49:43.195 [main] INFO  utils.KeyWords - ----Short Wait Start---. Waiting for Seconds: 3000
08:49:46.208 [main] INFO  utils.KeyWords - ----Short Wait End---. Waited for Seconds: 3000
08:49:46.299 [main] INFO  utils.PropertiesFileReader - Reading the Data from ProperyFile.Getting Value for Key: shortWait
08:49:46.301 [main] INFO  utils.PropertiesFileReader - Successfully Read the Data from Property File. KEY: shortWait, VALUE: 3000
08:49:46.301 [main] INFO  utils.KeyWords - ----Short Wait Start---. Waiting for Seconds: 3000
08:49:49.302 [main] INFO  utils.KeyWords - ----Short Wait End---. Waited for Seconds: 3000
08:49:50.562 [main] INFO  utils.KeyWords - Entered text:Cotiviti Download Queue Reporting. In textbox WebElement: [[ChromeDriver: chrome on windows (c6d0ad1833329a207f4139aa2cc9a276)] -> xpath: //div[@node_name="pyReportBrowserAllReports"]//input[@class='multiselect-list']] On Page: Retrieval Operations Management
08:49:50.627 [main] INFO  utils.KeyWords - Entering text:Data. In textbox WebElement: [[ChromeDriver: chrome on windows (c6d0ad1833329a207f4139aa2cc9a276)] -> xpath: //div[@node_name="pyReportBrowserAllReports"]//input[@class='multiselect-list']] On Page: Retrieval Operations Management
08:49:51.103 [main] INFO  utils.PropertiesFileReader - Reading the Data from ProperyFile.Getting Value for Key: shortWait
08:49:51.104 [main] INFO  utils.PropertiesFileReader - Successfully Read the Data from Property File. KEY: shortWait, VALUE: 3000
08:49:51.104 [main] INFO  utils.KeyWords - ----Short Wait Start---. Waiting for Seconds: 3000
08:49:54.115 [main] INFO  utils.KeyWords - ----Short Wait End---. Waited for Seconds: 3000
08:49:54.266 [main] INFO  utils.PropertiesFileReader - Reading the Data from ProperyFile.Getting Value for Key: shortWait
08:49:54.267 [main] INFO  utils.PropertiesFileReader - Successfully Read the Data from Property File. KEY: shortWait, VALUE: 3000
08:49:54.268 [main] INFO  utils.KeyWords - ----Short Wait Start---. Waiting for Seconds: 3000
08:49:57.269 [main] INFO  utils.KeyWords - ----Short Wait End---. Waited for Seconds: 3000
08:49:57.436 [main] INFO  utils.KeyWords - Entered text:Data. In textbox WebElement: [[ChromeDriver: chrome on windows (c6d0ad1833329a207f4139aa2cc9a276)] -> xpath: //div[@node_name="pyReportBrowserAllReports"]//input[@class='multiselect-list']] On Page: Retrieval Operations Management
08:49:57.474 [main] INFO  utils.KeyWords - Entering text:CSHC. In textbox WebElement: [[ChromeDriver: chrome on windows (c6d0ad1833329a207f4139aa2cc9a276)] -> xpath: //div[@node_name="pyReportBrowserAllReports"]//input[@class='multiselect-list']] On Page: Retrieval Operations Management
08:49:57.753 [main] INFO  utils.PropertiesFileReader - Reading the Data from ProperyFile.Getting Value for Key: shortWait
08:49:57.755 [main] INFO  utils.PropertiesFileReader - Successfully Read the Data from Property File. KEY: shortWait, VALUE: 3000
08:49:57.755 [main] INFO  utils.KeyWords - ----Short Wait Start---. Waiting for Seconds: 3000
08:50:00.762 [main] INFO  utils.KeyWords - ----Short Wait End---. Waited for Seconds: 3000
08:50:00.868 [main] INFO  utils.PropertiesFileReader - Reading the Data from ProperyFile.Getting Value for Key: shortWait
08:50:00.871 [main] INFO  utils.PropertiesFileReader - Successfully Read the Data from Property File. KEY: shortWait, VALUE: 3000
08:50:00.871 [main] INFO  utils.KeyWords - ----Short Wait Start---. Waiting for Seconds: 3000
08:50:03.876 [main] INFO  utils.KeyWords - ----Short Wait End---. Waited for Seconds: 3000
08:50:04.052 [main] INFO  utils.KeyWords - Entered text:CSHC. In textbox WebElement: [[ChromeDriver: chrome on windows (c6d0ad1833329a207f4139aa2cc9a276)] -> xpath: //div[@node_name="pyReportBrowserAllReports"]//input[@class='multiselect-list']] On Page: Retrieval Operations Management
08:50:04.179 [main] INFO  utils.KeyWords - Clicking on Element :[[ChromeDriver: chrome on windows (c6d0ad1833329a207f4139aa2cc9a276)] -> xpath: //a[text()='[Clear all]']] On Page: Retrieval Operations Management
08:50:04.535 [main] INFO  utils.KeyWords - Clicked on Element :[[ChromeDriver: chrome on windows (c6d0ad1833329a207f4139aa2cc9a276)] -> xpath: //a[text()='[Clear all]']] On Page: Retrieval Operations Management
08:50:04.535 [main] INFO  utils.PropertiesFileReader - Reading the Data from ProperyFile.Getting Value for Key: shortWait
08:50:04.536 [main] INFO  utils.PropertiesFileReader - Successfully Read the Data from Property File. KEY: shortWait, VALUE: 3000
08:50:04.536 [main] INFO  utils.KeyWords - ----Short Wait Start---. Waiting for Seconds: 3000
08:50:07.541 [main] INFO  utils.KeyWords - ----Short Wait End---. Waited for Seconds: 3000
08:50:07.552 [main] INFO  utils.PropertiesFileReader - Reading the Data from ProperyFile.Getting Value for Key: explicitWait
08:50:07.553 [main] INFO  utils.PropertiesFileReader - Successfully Read the Data from Property File. KEY: explicitWait, VALUE: 30
08:51:08.245 [main] INFO  utils.KeyWords - Exception occured while Checking if Element is Displayed or NOt:Proxy element for: DefaultElementLocator 'By.xpath: //div[text()='Showing all reports']' On Page: Retrieval Operations Management
08:51:24.017 [main] INFO  testScenarios.Ts_MyWork - ----------------------------Test Case END----------------------------
08:51:25.857 [main] INFO  utils.PropertiesFileReader - Reading the Data from ProperyFile.Getting Value for Key: browserType
08:51:25.860 [main] INFO  utils.PropertiesFileReader - Successfully Read the Data from Property File. KEY: browserType, VALUE: chrome
08:51:25.860 [main] INFO  utils.PropertiesFileReader - Reading the Data from ProperyFile.Getting Value for Key: zoom
08:51:25.860 [main] INFO  utils.PropertiesFileReader - Successfully Read the Data from Property File. KEY: zoom, VALUE: 80%
08:51:25.860 [main] INFO  utils.BaseClass - Browser Type is set to: chrome
08:51:25.860 [main] INFO  utils.BaseClass - Intializing the Browser type: chrome
08:51:27.494 [main] INFO  utils.PropertiesFileReader - Reading the Data from ProperyFile.Getting Value for Key: Env
08:51:27.495 [main] INFO  utils.PropertiesFileReader - Successfully Read the Data from Property File. KEY: Env, VALUE: PROD
08:51:27.497 [main] INFO  factory.Listeners - **************************************************************************************************************************************************************
08:51:27.497 [main] INFO  factory.Listeners - **************************************************************************************************************************************************************
08:51:27.498 [main] INFO  factory.Listeners - ***************************************************TEST CASE START: Reports_TC_05_Validate_User_Is_AbleTo_View_TotalUploadsPerDayReport_And_Headers******************************
08:51:27.498 [main] INFO  factory.Listeners - **************************************************************************************************************************************************************
08:51:27.498 [main] INFO  factory.Listeners - **************************************************************************************************************************************************************
